Spec1,Spec2,Spec3,Spec4
-414.6501953125,7.139951172,-66.25090659,6.292405349
-277.9901953125,7.719951172,-57.14262633,4.984713041
-590.8501953125,5.329951172,-66.42925053,8.600097656
-47.6201953125,6.869951172,-53.21269003,3.138559195
-116.0601953125,6.929951172,-48.95154353,-0.322979267
191.3698046875,7.439951172,-41.76683015,4.215482272
-96.9601953125,5.289951172,-52.93243525,7.138559195
347.1098046875,6.969951172,-41.87511041,9.75394381
-247.3401953125,5.869951172,-60.77956901,5.138559195
-161.0301953125,9.139951172,-56.0152378,6.138559195
-327.2001953125,6.539951172,-55.53116136,10.83086689
-239.9501953125,7.059951172,-61.98976009,5.292405349
-326.1601953125,6.679951172,-60.78593843,1.446251502
167.7798046875,8.749951172,-43.73498302,6.061636118
-70.8001953125,5.959951172,-45.65218047,3.984713041
-103.6401953125,7.249951172,-54.95154353,0.600097656
129.6098046875,8.419951172,-44.1362569,12.06163612
609.1098046875,4.029951172,-31.41651168,1.984713041
-256.8701953125,7.349951172,-55.71587474,3.75394381
149.1998046875,9.409951172,-51.53753079,3.138559195
-187.6301953125,4.609951172,-60.07256264,5.523174579
-258.0601953125,7.949951172,-55.80504671,9.600097656
-87.5701953125,6.409951172,-56.53116136,5.907789964
-171.3701953125,5.369951172,-53.27001487,1.523174579
165.4998046875,8.249951172,-40.62033334,8.215482272
40.4298046875,4.669951172,-48.07893206,3.600097656
-437.7701953125,4.909951172,-64.44198939,10.90778996
-196.9701953125,5.939951172,-53.5630085,-2.707594651
102.6898046875,8.809951172,-50.66491932,7.830866887
-390.4101953125,5.069951172,-59.34644799,4.75394381
-414.7401953125,9.539951172,-64.79867729,3.907789964
-179.5401953125,4.869951172,-56.91969639,2.215482272
-227.6201953125,6.829951172,-58.71587474,7.369328425
-315.2201953125,5.889951172,-60.60759448,8.138559195
-203.5901953125,5.869951172,-54.36555627,-0.476825421
-500.9701953125,8.689951172,-60.63944162,8.292405349
-174.3101953125,6.969951172,-58.85600213,3.523174579
615.8898046875,8.909951172,-25.35281741,7.677020733
154.8098046875,7.519951172,-47.92606582,-0.169133113
-444.0101953125,8.799951172,-71.2063206,11.90778996
101.1498046875,8.619951172,-47.76046073,6.138559195
190.5798046875,7.519951172,-46.02797665,2.984713041
-209.6101953125,7.369951172,-56.70950531,7.600097656
57.7898046875,8.839951172,-45.67128875,10.13855919
-248.7801953125,7.999951172,-53.50568366,5.215482272
-33.3101953125,8.159951172,-51.44198939,7.061636118
-640.1801953125,8.489951172,-68.22542888,1.984713041
-233.0001953125,7.659951172,-57.32733971,8.446251502
18.8598046875,6.979951172,-42.55026964,-0.092210036
-64.5001953125,6.079951172,-54.12988748,14.67702073
-178.1301953125,7.949951172,-55.39103397,5.061636118
34.8198046875,6.099951172,-52.22542888,-0.707594651
-487.0601953125,6.029951172,-71.19995117,5.984713041
-57.7801953125,7.449951172,-52.19995117,6.138559195
-367.9301953125,6.709951172,-63.76683015,5.061636118
-294.3501953125,8.309951172,-59.35918684,6.446251502
57.9198046875,8.759951172,-52.74772187,7.830866887
252.6198046875,7.329951172,-39.62670276,0.215482272
-188.4701953125,8.369951172,-57.41651168,5.984713041
-575.6001953125,6.489951172,-70.1107792,10.90778996
18.8998046875,5.839951172,-41.26364544,7.215482272
177.0198046875,6.669951172,-46.50568366,2.061636118
-21.8701953125,8.409951172,-49.63307219,2.138559195
-579.0601953125,6.019951172,-70.83689385,4.292405349
4.8598046875,7.299951172,-53.89421869,4.369328425
87.4798046875,7.209951172,-49.45472824,8.600097656
-190.9001953125,7.729951172,-49.6840276,3.446251502
-411.0301953125,5.729951172,-62.2063206,3.215482272
-245.3801953125,5.889951172,-56.63944162,5.061636118
-328.8701953125,7.289951172,-62.19358175,4.907789964
-142.6501953125,6.609951172,-56.00249894,0.369328425
-47.3201953125,8.739951172,-53.66491932,9.369328425
-171.7601953125,9.879951172,-53.60122506,2.446251502
238.7698046875,7.969951172,-42.07893206,8.677020733
-551.9701953125,6.349951172,-68.7540913,3.907789964
-536.8101953125,5.249951172,-70.28912315,-3.938363882
-479.4701953125,7.249951172,-66.32097028,2.523174579
-369.7701953125,7.759951172,-57.24453716,9.984713041
-287.8901953125,7.749951172,-64.50568366,2.984713041
-62.9201953125,5.529951172,-51.84326327,-1.784517728
-482.6501953125,7.369951172,-62.85600213,6.677020733
18.7998046875,6.749951172,-47.91969639,2.75394381
9.4698046875,7.179951172,-49.65218047,2.138559195
-234.6101953125,6.369951172,-60.7540913,7.830866887
-477.4001953125,9.549951172,-59.81778557,0.523174579
-199.4601953125,7.119951172,-55.81141614,6.600097656
-650.8701953125,4.829951172,-76.34644799,5.138559195
70.4398046875,6.769951172,-52.02160722,2.061636118
-752.2501953125,7.199951172,-76.84326327,8.369328425
-306.4401953125,5.519951172,-61.96428238,7.907789964
-404.2501953125,6.819951172,-61.05345436,3.369328425
-194.6201953125,9.049951172,-58.91332697,1.984713041
-350.5001953125,5.139951172,-60.77956901,10.13855919
-300.1501953125,8.999951172,-56.43561996,4.061636118
-687.5601953125,7.039951172,-73.44835882,1.830866887
-483.4801953125,5.909951172,-68.42925053,7.600097656
-120.6701953125,4.929951172,-52.88784926,6.830866887
-284.7301953125,6.559951172,-62.32097028,6.984713041
-208.4101953125,7.209951172,-54.10440977,1.75394381
-270.4201953125,6.509951172,-53.51205308,7.75394381
-272.4901953125,9.369951172,-61.45472824,-0.707594651
-17.3901953125,5.779951172,-55.27001487,6.984713041
16.8698046875,6.559951172,-50.54390022,4.75394381
-152.3601953125,6.819951172,-52.76046073,3.523174579
298.1398046875,6.609951172,-39.1107792,1.907789964
339.6198046875,5.319951172,-42.48657538,2.215482272
-558.7401953125,6.999951172,-72.90695754,6.830866887
-535.1501953125,6.569951172,-66.04708493,1.215482272
-498.3001953125,6.699951172,-67.61396391,3.292405349
-341.4301953125,5.659951172,-53.90695754,3.523174579
128.1998046875,8.709951172,-47.29549257,5.677020733
-405.8001953125,5.239951172,-65.35918684,0.677020733
-41.2301953125,8.279951172,-49.54390022,-0.24605619
-177.4401953125,7.509951172,-54.70313589,5.523174579
-112.1701953125,7.029951172,-53.33370913,4.600097656
-356.1501953125,6.619951172,-62.70313589,6.138559195
77.3798046875,7.049951172,-48.86874098,4.061636118
477.8798046875,5.559951172,-38.60759448,2.907789964
106.8398046875,7.749951172,-42.51842251,8.061636118
-509.1201953125,6.379951172,-67.74135245,2.677020733
200.0598046875,8.079951172,-43.62033334,5.677020733
-116.0101953125,6.339951172,-55.42288111,2.446251502
203.1598046875,7.339951172,-46.89421869,6.677020733
457.4198046875,7.989951172,-34.92606582,1.75394381
587.6898046875,8.179951172,-25.99612952,10.75394381
173.8598046875,6.599951172,-47.59485563,5.523174579
139.9798046875,9.409951172,-47.80504671,2.677020733
-321.4601953125,7.189951172,-66.40377283,1.830866887
-161.8801953125,8.119951172,-61.71587474,7.677020733
-233.9801953125,4.649951172,-62.04708493,2.677020733
798.2398046875,8.899951172,-21.23179831,7.75394381
349.0798046875,8.109951172,-45.89421869,9.523174579
250.5098046875,6.849951172,-47.32733971,0.830866887
85.4898046875,6.219951172,-42.78593843,6.292405349
-396.4901953125,6.479951172,-64.02160722,6.600097656
-488.8101953125,5.799951172,-68.70950531,5.523174579
300.8298046875,8.179951172,-39.48020595,9.061636118
220.7198046875,6.039951172,-42.98339066,90.75394381
-544.2001953125,7.309951172,-70.08530149,870.5231746
-452.5001953125,7.599951172,-67.34007856,224.6000977
145.5898046875,8.449951172,-48.28912315,22.4462515
-7.1101953125,8.729951172,-57.96428238,14.67702073
28.1798046875,9.059951172,-46.51205308,4.138559195
-126.0601953125,10.06995117,-52.24453716,8.369328425
-247.8101953125,6.279951172,-57.53753079,7.215482272
-948.6501953125,5.709951172,-87.32097028,4.292405349
-118.4501953125,6.659951172,-50.58211678,7.677020733
-62.7701953125,5.029951172,-48.79867729,1.215482272
-150.3901953125,7.949951172,-55.97702124,4.138559195
20.5598046875,6.779951172,-49.14262633,3.446251502
-260.7601953125,9.339951172,-59.53116136,9.061636118
-136.4101953125,7.899951172,-54.60122506,10.06163612
-219.0101953125,7.609951172,-59.23816773,6.677020733
-141.6801953125,6.249951172,-57.30823143,11.13855919
-92.7801953125,8.989951172,-51.40377283,31.90778996
126.5298046875,9.069951172,-52.44835882,788.3693284
-651.0101953125,4.519951172,-69.93880468,391.0616361
34.1498046875,8.249951172,-47.41651168,46.29240535
-335.7001953125,8.839951172,-63.53753079,18.29240535
-598.4301953125,4.569951172,-70.83052442,19.13855919
-385.2301953125,4.819951172,-64.63944162,13.06163612
112.3098046875,6.209951172,-47.7540913,9.830866887
298.4298046875,11.73995117,-38.16173461,11.52317458
-271.5701953125,3.919951172,-63.30823143,7.215482272
-456.5901953125,7.749951172,-67.74135245,8.677020733
-435.5601953125,5.619951172,-64.69039703,4.138559195
227.1298046875,7.659951172,-38.38466455,10.98471304
-289.8201953125,9.929951172,-61.5884862,11.75394381
-446.5101953125,7.059951172,-62.04708493,3.061636118
91.8698046875,6.049951172,-48.70950531,15.29240535
-6.9901953125,8.689951172,-51.92606582,-1.015286959
-87.6001953125,7.519951172,-55.34644799,12.21548227
268.0898046875,8.689951172,-45.43561996,3.984713041
-592.8501953125,6.629951172,-69.48020595,3.907789964
107.1798046875,5.779951172,-50.73498302,1.830866887
-351.8401953125,6.219951172,-54.9451741,5.215482272
-604.5401953125,6.649951172,-68.55663907,3.75394381
-5.1501953125,10.07995117,-50.86874098,-0.399902344
-174.1301953125,8.159951172,-53.54390022,11.52317458
-486.6201953125,4.519951172,-66.69676646,8.907789964
-184.7901953125,5.729951172,-55.79230786,2.984713041
-287.3901953125,6.809951172,-60.18084289,5.061636118
-293.0301953125,8.689951172,-54.00249894,4.907789964
-12.3701953125,6.989951172,-51.27638429,6.446251502
-123.8801953125,7.639951172,-51.301862,3.984713041
-219.7301953125,5.319951172,-59.26364544,1.907789964
339.1898046875,6.739951172,-35.23179831,13.67702073
53.1898046875,9.379951172,-52.19358175,7.523174579
142.7198046875,8.839951172,-42.48657538,3.830866887
166.4098046875,8.489951172,-42.11714862,2.138559195
-402.7001953125,8.129951172,-61.4929448,4.677020733
-709.4401953125,6.299951172,-73.04708493,6.984713041
-97.3501953125,9.849951172,-50.6840276,2.907789964
-222.3201953125,9.259951172,-58.61396391,7.446251502
-614.3601953125,6.779951172,-68.71587474,4.138559195
-736.9201953125,8.399951172,-78.301862,9.600097656
488.0598046875,15.79995117,-34.25727601,0.446251502
-318.3301953125,35.64995117,-56.05345436,3.830866887
33.8998046875,115.3199512,-48.37829512,1.600097656
-408.3101953125,376.1299512,-64.42288111,3.215482272
-383.0801953125,288.1999512,-58.41651168,10.4462515
114.6298046875,87.87995117,-45.02797665,2.677020733
-603.3501953125,27.12995117,-70.93243525,9.138559195
-183.4301953125,13.00995117,-55.26364544,6.523174579
213.9698046875,12.31995117,-43.79867729,7.369328425
-108.7001953125,8.709951172,-58.41651168,7.215482272
-229.4101953125,9.009951172,-59.62670276,3.215482272
-73.0301953125,9.989951172,-55.90058811,4.061636118
-354.8701953125,7.919951172,-59.17447346,2.600097656
-516.6501953125,8.679951172,-70.83689385,0.446251502
-88.1601953125,7.469951172,-53.06619321,5.446251502
-319.8501953125,9.769951172,-65.84326327,8.138559195
93.7498046875,7.539951172,-47.97065181,6.907789964
-279.8201953125,6.959951172,-56.6585499,4.446251502
-51.6301953125,7.579951172,-53.43561996,5.292405349
-337.1601953125,8.069951172,-66.77319958,8.677020733
-103.0701953125,7.929951172,-55.48657538,7.215482272
-88.2301953125,7.509951172,-56.71587474,0.369328425
-460.3401953125,3.969951172,-54.98339066,5.984713041
-394.2201953125,7.509951172,-61.00249894,6.75394381
-21.4501953125,7.969951172,-48.90695754,11.29240535
399.7898046875,7.789951172,-34.92606582,3.061636118
-310.9101953125,7.779951172,-63.17447346,1.830866887
-191.8101953125,8.119951172,-57.53116136,7.600097656
-430.3401953125,6.279951172,-64.26364544,6.292405349
-218.7401953125,8.139951172,-58.52479194,4.292405349
-271.2001953125,7.279951172,-62.14262633,-1.015286959
6.4698046875,7.129951172,-49.53753079,11.90778996
-617.7201953125,6.379951172,-70.32733971,5.061636118
-250.0801953125,7.489951172,-56.66491932,5.600097656
205.5898046875,4.629951172,-43.29549257,-1.938363882
-189.4201953125,7.649951172,-59.27001487,2.061636118
-350.7601953125,6.719951172,-63.45472824,7.446251502
114.2198046875,8.079951172,-41.93880468,-0.322979267
-109.4501953125,5.789951172,-53.8496327,1.138559195
-566.1901953125,7.779951172,-69.33370913,0.292405349
392.2898046875,7.519951172,-41.53116136,12.75394381
-240.3401953125,7.629951172,-58.98339066,4.75394381
116.9398046875,6.029951172,-44.70313589,-0.553748498
-76.9601953125,6.879951172,-59.99612952,6.830866887
-265.1801953125,6.009951172,-59.93880468,9.369328425
-26.6301953125,7.649951172,-47.14899576,-3.630671575
-446.4201953125,3.829951172,-66.73498302,2.907789964
-519.3901953125,7.899951172,-67.52479194,11.36932843
153.6998046875,8.929951172,-44.6840276,0.907789964
-373.1201953125,3.889951172,-63.63944162,-0.169133113
-268.6001953125,7.769951172,-58.33370913,4.523174579
-245.7701953125,7.029951172,-64.15536518,11.06163612
-335.0801953125,7.129951172,-65.16810404,4.984713041
-68.0901953125,6.949951172,-55.92606582,6.830866887
-326.0601953125,8.309951172,-60.25090659,-4.092210036
-154.6301953125,8.649951172,-58.69039703,-0.861440805
-187.7501953125,5.859951172,-61.4929448,9.446251502
-220.8801953125,5.019951172,-55.74772187,-3.24605619
200.8798046875,6.579951172,-41.35281741,5.523174579
80.7198046875,7.409951172,-49.67765818,4.830866887
-455.1001953125,6.839951172,-68.21905945,4.677020733
168.2198046875,9.209951172,-41.07893206,3.215482272
143.5398046875,8.079951172,-43.95154353,6.830866887
-145.8501953125,7.419951172,-58.96428238,6.600097656
-549.2401953125,4.489951172,-70.56937792,4.600097656
-285.1601953125,6.829951172,-62.69039703,6.446251502
319.2298046875,6.149951172,-42.19358175,2.523174579
122.9698046875,8.159951172,-47.62670276,6.830866887
-83.6201953125,10.19995117,-55.09804034,4.138559195
3.7598046875,6.359951172,-52.82415499,4.369328425
-23.3801953125,7.529951172,-54.43561996,-0.476825421
-470.8601953125,4.559951172,-66.97065181,3.369328425
-380.2901953125,6.989951172,-63.08530149,-4.938363882
-48.8901953125,9.069951172,-51.69039703,8.215482272
118.8798046875,6.169951172,-57.92606582,1.369328425
1576.7798046875,5.999951172,-39.85600213,1.75394381
5733.8398046875,7.889951172,-38.47383652,5.446251502
1041.1598046875,5.389951172,-67.69676646,-2.322979267
131.3698046875,7.409951172,-52.76046073,20.4462515
359.4298046875,7.959951172,-39.04708493,10.83086689
284.9698046875,8.349951172,-40.78593843,3.446251502
-303.8801953125,5.859951172,-56.86874098,5.061636118
188.5798046875,11.26995117,-44.09804034,2.677020733
-125.2701953125,6.759951172,-52.49931423,0.830866887
-116.7501953125,8.339951172,-54.66491932,11.36932843
-369.5801953125,7.549951172,-64.93880468,6.446251502
-7.2801953125,7.719951172,-51.03434608,-0.938363882
-294.8501953125,5.369951172,-60.1107792,3.677020733
146.6998046875,6.999951172,-44.87511041,4.061636118
-103.3101953125,6.179951172,-53.42288111,2.446251502
-321.4001953125,6.619951172,-58.78593843,5.061636118
-291.1401953125,6.069951172,-64.1362569,6.061636118
-185.2601953125,8.309951172,-55.48020595,4.061636118
-307.9401953125,4.739951172,-59.37829512,2.215482272
-333.9801953125,8.659951172,-55.83689385,6.369328425
-124.3201953125,5.999951172,-51.40377283,1.523174579
337.1198046875,6.239951172,-36.32097028,7.75394381
196.6498046875,8.369951172,-40.7540913,1.75394381
72.6198046875,5.419951172,-51.74135245,11.52317458
-312.2701953125,8.279951172,-56.55663907,4.677020733
-133.6401953125,6.209951172,-54.77319958,8.138559195
283.3498046875,9.159951172,-38.39103397,0.369328425
-299.3401953125,5.419951172,-61.80504671,10.21548227
71.8798046875,7.579951172,-46.29549257,8.523174579
245.1398046875,8.419951172,-40.79230786,6.061636118
-434.4701953125,6.729951172,-62.27001487,2.677020733
-338.8101953125,7.769951172,-62.23179831,4.75394381
-487.7001953125,5.969951172,-69.98339066,7.061636118
107.3298046875,8.549951172,-47.29549257,7.75394381
-189.1901953125,8.129951172,-53.74772187,-1.24605619
-75.3201953125,6.279951172,-55.05345436,1.061636118
-103.7801953125,6.719951172,-47.19995117,5.523174579
-544.2401953125,4.799951172,-72.10440977,-3.322979267
223.2598046875,11.23995117,-41.23816773,11.90778996
-221.3901953125,7.539951172,-58.82415499,0.215482272
389.2098046875,7.919951172,-37.55663907,6.907789964
-374.2601953125,6.569951172,-65.14899576,5.830866887
-818.8401953125,6.299951172,-79.42288111,-4.553748498
179.9098046875,6.409951172,-45.95791296,3.600097656
-289.9901953125,7.019951172,-64.07893206,9.061636118
-96.2001953125,7.029951172,-51.53116136,7.907789964
-486.8801953125,6.779951172,-69.38466455,5.369328425
-26.3401953125,4.739951172,-52.26364544,1.138559195
65.8598046875,9.649951172,-47.51205308,5.75394381
252.1298046875,7.869951172,-41.4674671,3.984713041
-40.5101953125,8.309951172,-55.57574735,12.06163612
-197.5301953125,5.629951172,-53.93243525,0.907789964
23.7898046875,9.129951172,-49.93243525,3.138559195
-74.3901953125,8.089951172,-53.65218047,7.523174579
-119.3301953125,5.149951172,-48.74772187,0.830866887
76.3798046875,10.53995117,-48.16173461,11.21548227
158.6698046875,4.089951172,-44.87511041,3.061636118
49.7398046875,7.089951172,-51.91332697,3.523174579
-625.1801953125,3.929951172,-68.86237155,-0.015286959
-267.2401953125,8.019951172,-58.33370913,4.369328425
-324.4001953125,6.979951172,-61.63307219,4.600097656
-162.5001953125,9.749951172,-52.88784926,10.13855919
-399.8401953125,6.229951172,-61.38466455,3.138559195
-293.7801953125,6.699951172,-58.48657538,1.446251502
-444.9701953125,6.539951172,-67.29549257,6.907789964
-131.3201953125,6.369951172,-54.67765818,4.984713041
-0.9701953125,7.719951172,-51.86874098,3.138559195
-197.3001953125,6.969951172,-59.47383652,4.907789964
-0.5401953125,6.689951172,-50.6840276,6.446251502
35.9198046875,7.739951172,-49.99612952,5.523174579
-18.5601953125,6.749951172,-49.66491932,7.369328425
-195.9601953125,7.559951172,-59.31460085,3.446251502
-505.7201953125,7.009951172,-69.52479194,6.523174579
-527.2401953125,6.609951172,-66.58211678,7.061636118
-197.5701953125,6.169951172,-58.76683015,-0.092210036
16.4798046875,6.279951172,-48.88784926,1.369328425
-354.4201953125,6.749951172,-64.301862,9.061636118
-31.6001953125,6.429951172,-52.08530149,7.446251502
-39.3301953125,5.189951172,-50.93243525,5.061636118
-42.6601953125,7.199951172,-48.78593843,1.446251502
-301.1701953125,6.659951172,-62.6840276,4.061636118
-31.0501953125,7.719951172,-54.41651168,3.75394381
645.2798046875,8.049951172,-22.8496327,3.523174579
-162.1601953125,8.779951172,-54.41014225,2.984713041
10.2898046875,6.749951172,-47.31460085,4.600097656
-76.8501953125,5.219951172,-51.81778557,2.138559195
-316.4801953125,6.119951172,-57.39103397,0.292405349
-249.9401953125,7.219951172,-68.00249894,1.523174579
158.9898046875,6.399951172,-52.16173461,3.830866887
133.4198046875,6.619951172,-42.38466455,4.369328425
-181.3101953125,6.829951172,-56.58211678,4.677020733
-336.7701953125,7.229951172,-64.62033334,2.600097656
-548.9201953125,5.549951172,-68.83689385,8.061636118
-170.6801953125,8.199951172,-57.32733971,4.215482272
63.5298046875,7.819951172,-51.14262633,5.907789964
-197.9501953125,8.579951172,-56.59485563,8.907789964
-192.6201953125,10.57995117,-58.06619321,1.061636118
232.9998046875,7.949951172,-43.77956901,9.446251502
-527.6701953125,10.23995117,-65.77956901,5.369328425
-507.3601953125,36.95995117,-63.07256264,8.677020733
559.0698046875,47.50995117,-31.02797665,2.215482272
19.1198046875,27.33995117,-51.3974034,4.061636118
26.9098046875,12.63995117,-43.7540913,5.75394381
-329.4501953125,6.559951172,-59.93243525,9.215482272
113.2998046875,11.39995117,-46.93243525,9.369328425
-603.9701953125,8.459951172,-69.77956901,4.830866887
-133.1901953125,13.51995117,-55.80504671,6.369328425
41.4998046875,11.22995117,-52.27638429,1.138559195
-54.0201953125,10.68995117,-54.21269003,-0.861440805
-152.6401953125,7.549951172,-57.89421869,6.907789964
285.3698046875,9.689951172,-45.08530149,3.138559195
-418.7301953125,8.369951172,-65.62033334,7.446251502
-374.9401953125,6.809951172,-60.42925053,0.061636118
208.8498046875,10.72995117,-45.58211678,9.523174579
-95.8601953125,7.309951172,-52.82415499,-0.476825421
-380.0201953125,4.779951172,-64.96428238,-0.092210036
-356.5401953125,5.089951172,-59.71587474,2.75394381
73.6198046875,7.789951172,-50.7540913,8.830866887
-60.7801953125,8.139951172,-50.9451741,4.292405349
251.3298046875,9.559951172,-38.49931423,6.369328425
-155.3801953125,7.189951172,-52.28912315,2.369328425
-451.8701953125,6.689951172,-62.56937792,3.907789964
-536.3601953125,6.869951172,-67.49931423,6.677020733
-216.4601953125,3.149951172,-53.83689385,3.523174579
-511.1501953125,5.909951172,-64.7540913,8.75394381
-345.7801953125,7.539951172,-62.66491932,2.061636118
-342.1701953125,7.319951172,-65.34644799,4.677020733
435.6298046875,7.769951172,-35.48020595,4.292405349
-133.1501953125,7.729951172,-57.88784926,6.677020733
-522.1301953125,4.919951172,-67.0152378,3.138559195
-493.6001953125,7.559951172,-69.34007856,6.907789964
-91.0301953125,7.269951172,-48.21905945,4.138559195
-348.8801953125,7.399951172,-61.4929448,3.907789964
-71.0501953125,7.339951172,-50.88784926,9.907789964
-250.4201953125,5.419951172,-55.86237155,3.292405349
69.6398046875,7.409951172,-48.82415499,-0.553748498
-215.1801953125,5.619951172,-57.14899576,2.523174579
118.4598046875,7.279951172,-48.05345436,4.215482272
-401.8101953125,7.719951172,-67.41014225,3.830866887
570.1898046875,9.129951172,-29.83689385,8.215482272
-504.2801953125,5.769951172,-65.1362569,1.523174579
-79.2001953125,7.489951172,-46.98339066,-1.24605619
-18.0301953125,4.559951172,-49.44198939,0.215482272
143.1098046875,6.999951172,-50.44835882,6.138559195
-401.9901953125,9.229951172,-66.14262633,2.523174579
-25.6501953125,6.959951172,-48.4929448,5.369328425
-67.8401953125,6.459951172,-57.53116136,2.830866887
-382.8601953125,8.139951172,-59.28912315,5.677020733
-266.0501953125,4.029951172,-61.12988748,4.138559195
537.2398046875,9.499951172,-32.36555627,10.13855919
-540.7701953125,9.049951172,-70.00249894,5.984713041
-553.7901953125,4.279951172,-65.46109767,3.984713041
-70.3101953125,7.439951172,-53.87511041,4.677020733
-437.5801953125,7.479951172,-63.30823143,2.523174579
-341.5101953125,8.079951172,-59.62670276,1.677020733
-122.1001953125,5.819951172,-56.70313589,2.984713041
-321.4401953125,7.649951172,-61.56937792,1.138559195
-356.1501953125,5.869951172,-61.3974034,6.138559195
285.4198046875,7.619951172,-33.07256264,2.600097656
-280.0301953125,6.479951172,-61.77956901,6.984713041
-157.3801953125,6.299951172,-54.36555627,3.446251502
-82.3901953125,6.939951172,-51.04708493,-1.707594651
-22.1201953125,7.139951172,-51.08530149,13.21548227
-605.1201953125,5.959951172,-72.99612952,3.677020733
3.0198046875,5.789951172,-51.6840276,4.292405349
20.8398046875,7.299951172,-52.79230786,2.830866887
-74.1601953125,10.43995117,-48.95791296,0.292405349
-38.8501953125,8.129951172,-46.81778557,8.369328425
89.5398046875,6.749951172,-46.70313589,10.83086689
-521.4601953125,6.369951172,-69.22542888,7.215482272
-177.8001953125,7.729951172,-56.8496327,1.446251502
-80.5001953125,7.529951172,-50.62033334,2.907789964
513.8998046875,7.949951172,-28.69039703,4.138559195
-165.6901953125,9.259951172,-58.03434608,3.984713041
-79.8701953125,6.459951172,-54.1107792,6.061636118
-59.2101953125,7.239951172,-51.82415499,2.138559195
609.1798046875,8.739951172,-32.26364544,0.600097656
-150.4501953125,8.719951172,-48.69039703,10.36932843
201.6398046875,7.539951172,-45.6585499,6.984713041
17.1998046875,6.439951172,-47.1362569,9.600097656
-225.1901953125,4.899951172,-56.72861359,3.600097656
-39.0901953125,7.109951172,-48.16810404,6.061636118
-476.4301953125,6.619951172,-68.00886837,1.830866887
-20.6101953125,6.949951172,-43.25727601,1.292405349
-158.0001953125,5.759951172,-55.15536518,1.984713041
93.4598046875,9.469951172,-46.70313589,2.523174579
-288.1201953125,5.559951172,-63.97702124,2.830866887
-352.7401953125,6.289951172,-60.36555627,4.523174579
348.5198046875,7.139951172,-37.44835882,5.369328425
-680.2001953125,6.179951172,-74.61396391,7.600097656
-272.2801953125,5.869951172,-60.69039703,2.907789964
39.1798046875,8.729951172,-45.52479194,-0.322979267
-2.1701953125,8.109951172,-52.17447346,-0.707594651
-23.7101953125,7.619951172,-48.81778557,2.677020733
173.1598046875,6.309951172,-44.52479194,1.600097656
94.2798046875,8.589951172,-49.59485563,5.600097656
74.2898046875,6.129951172,-44.44198939,2.292405349
-325.2701953125,6.599951172,-59.47383652,3.907789964
-63.4901953125,10.13995117,-53.30823143,7.138559195
-158.6201953125,4.529951172,-53.08530149,2.138559195
327.9298046875,9.289951172,-40.60122506,12.98471304
331.8398046875,7.799951172,-39.93880468,0.061636118
-68.3801953125,6.939951172,-50.91969639,5.523174579
-300.8101953125,4.949951172,-62.62670276,5.061636118
-670.3301953125,7.549951172,-71.40377283,0.523174579
-145.5301953125,4.379951172,-59.4674671,14.36932843
-33.6601953125,8.109951172,-50.80504671,2.292405349
-53.4901953125,6.439951172,-51.51205308,3.907789964
-36.0301953125,7.159951172,-51.98976009,2.75394381
-262.1801953125,6.569951172,-59.4929448,-3.553748498
-407.3801953125,7.479951172,-66.60759448,2.369328425
-368.7301953125,5.929951172,-60.34007856,9.600097656
-29.6101953125,7.849951172,-55.95791296,2.292405349
-641.8801953125,5.539951172,-70.21905945,4.061636118
-268.2201953125,6.799951172,-63.301862,3.369328425
-8.9301953125,6.179951172,-54.31460085,2.138559195
-251.1301953125,8.169951172,-56.00249894,-0.322979267
-141.3101953125,6.339951172,-50.90695754,3.215482272
-179.9401953125,7.249951172,-59.55026964,8.600097656
-81.4801953125,6.669951172,-50.91332697,2.75394381
-230.6501953125,6.609951172,-56.84326327,3.984713041
-223.9801953125,7.079951172,-59.61396391,5.75394381
-492.7201953125,7.439951172,-65.52479194,-0.707594651
-368.5001953125,4.789951172,-58.76046073,3.677020733
-22.3201953125,5.799951172,-47.67765818,8.061636118
-136.9301953125,6.259951172,-52.14899576,4.600097656
103.6898046875,8.189951172,-51.00249894,1.75394381
-133.2801953125,6.589951172,-56.51842251,3.138559195
245.9298046875,8.249951172,-37.29549257,4.677020733
-24.9901953125,6.219951172,-45.43561996,0.677020733
17.0298046875,6.339951172,-41.85600213,2.061636118
-74.0101953125,9.919951172,-51.98339066,8.138559195
79.4598046875,4.159951172,-50.53753079,2.75394381
169.5298046875,6.879951172,-46.3974034,3.677020733
-507.4201953125,6.049951172,-66.60759448,6.061636118
-119.7101953125,6.849951172,-53.23816773,5.75394381
-84.1501953125,8.449951172,-49.37829512,-0.322979267
-74.6301953125,6.179951172,-58.2063206,3.75394381
354.4698046875,7.719951172,-41.81141614,3.830866887
97.2898046875,8.329951172,-50.05345436,6.75394381
484.0198046875,4.789951172,-32.96428238,0.75394381
381.2498046875,9.449951172,-36.12351805,8.984713041
-229.5501953125,6.709951172,-59.07256264,4.138559195
-139.5201953125,6.079951172,-48.82415499,5.984713041
-45.2801953125,7.129951172,-49.02797665,6.75394381
109.7798046875,6.109951172,-47.86237155,11.13855919
25.2798046875,6.579951172,-43.48657538,-3.784517728
-268.8801953125,6.319951172,-62.63307219,6.600097656
-99.7001953125,6.699951172,-55.05345436,3.75394381
-470.6601953125,7.639951172,-66.24453716,0.907789964
